[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1863
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#2107
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1363
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Red#,#2206
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1143
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#751
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#2000
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Hitch Rack - 4-Bike#,#2758
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#790
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#761
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Fender Set - Mountain#,#904
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2124
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2217
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-350-W Yellow#,#1299
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1630
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#2226
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#526
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#540
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#1498
[Date].[Calendar Date].[Calendar Year].&[2012]#,#All-Purpose Bike Stand#,#1714
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#985
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#2763
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#603
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#2018
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#1819
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#719
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#548
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#1440
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#2289
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2387
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#2017
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#2775
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2273
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#972
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#2358
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#1005
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#731
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1323
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#2586
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#2773
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring Tire Tube#,#1870
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#968
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#2625
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Racing Socks#,#1025
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#2824
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Mountain Tire#,#2754
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1661
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#2524
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#2429
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2522
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#853
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#968
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#703
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Yellow#,#2821
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Bike Wash - Dissolver#,#1222
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#704
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#787
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2992
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#802
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Yellow#,#1110
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#2121
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2017
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#2538
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2861
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2996
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#1010
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2797
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1939
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#2544
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1646
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#1844
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#624
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#1079
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2422
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#2985
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#511
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#1797
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Water Bottle - 30 oz.#,#2167
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#601
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#2929
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2942
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#2478
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Women's Mountain Shorts#,#1448
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#2899
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#2999
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1807
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#512
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#2303
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1345
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire#,#1854
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#1211
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#1336
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road Bottle Cage#,#1666
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#689
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#630
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2857
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1494
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain Tire Tube#,#548
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#1720
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2723
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1279
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hitch Rack - 4-Bike#,#2093
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1991
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#1748
[Date].[Calendar Date].[Calendar Year].&[2013]#,#ML Road Tire#,#1647
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2686
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Racing Socks#,#2084
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Bike Wash - Dissolver#,#773
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1544
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#1360
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#2458
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#2863
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#1373
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#1222
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Water Bottle - 30 oz.#,#2971
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#2345
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#2467
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#833
[Date].[Calendar Date].[Calendar Year].&[2012]#,#HL Road Tire#,#759
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#2439
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#1612
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#2170
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#637
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2530
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#2694
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2377
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#1929
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#832
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#2655
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#2041
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#1429
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#2297
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2606
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1954
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#2234
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#803
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2255
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2503
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1966
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1069
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1775
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1884
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1080
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1383
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Fender Set - Mountain#,#510
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#1064
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1985
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2829
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#1020
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road Bottle Cage#,#1586
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#2956
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#2959
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1115
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Half-Finger Gloves#,#2076
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#1030
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2408
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#720
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#724
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Racing Socks#,#701
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#1483
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1362
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Mountain Tire#,#1646
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#2526
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1924
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1416
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Mountain Tire#,#1273
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2588
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2656
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire#,#2016
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1689
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#2116
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#1160
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#792
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#1454
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#585
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#975
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2784
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2117
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1283
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#2170
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#1734
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-350-W Yellow#,#637
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#1284
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#2628
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#1066
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#2911
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1544
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Patch Kit/8 Patches#,#1571
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#2219
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#785
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Patch Kit/8 Patches#,#2635
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Road Tire#,#858
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Racing Socks#,#2714
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#776
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#653
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#1626
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#572
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2702
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1889
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2575
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#1070
[Date].[Calendar Date].[Calendar Year].&[2010]#,#HL Road Tire#,#2933
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1026
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#1228
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#2030
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#1667
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#762
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#2502
[Date].[Calendar Date].[Calendar Year].&[2011]#,#ML Mountain Tire#,#1509
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#2065
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Women's Mountain Shorts#,#2353
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1510
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#628
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#663
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#2682
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Yellow#,#2200
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#2933
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#573
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2930
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#1569
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1711
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#1086
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2931
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1436
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#2377
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#608
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1019
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#1396
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#842
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#2736
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Bike Wash - Dissolver#,#1328
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1725
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#2439
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1365
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Red#,#1281
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Blue#,#2025
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#2343
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#1889
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring Tire Tube#,#2721
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#1312
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#1101
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#1437
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Classic Vest#,#1410
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#2474
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#2147
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2441
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#981
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#519
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire Tube#,#1971
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1161
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#1170
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1361
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Racing Socks#,#880
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#998
[Date].[Calendar Date].[Calendar Year].&[2010]#,#LL Mountain Tire#,#2945
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Mountain Tire#,#1641
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Blue#,#2841
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1595
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1984
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2644
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#684
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2658
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1981
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#1617
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#941
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2922
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2114
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#953
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Yellow#,#2392
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#1071
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#643
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#2077
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#1735
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#1662
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1217
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#2765
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#992
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1698
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#1107
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1051
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain Tire Tube#,#2693
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1195
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Hitch Rack - 4-Bike#,#877
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#1099
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#1942
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Long-Sleeve Logo Jersey#,#1482
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#651
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#2683
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Blue#,#1274
